year,district,crop,yield_c_ha,source
2014,Целиноградский,rapeseed,7.35,"Helgi/FAOSTAT rapeseed KZ (2021 12.34, 2022 14.15 c/ha) + OCL 2025 avg 12.2 + APK-Inform/BNS 2022 14.2 / 2023 13.3 / 2024 19.2 / 2025 19.5 (10.02.2026); district=oblast_anchor*agrocoef (downscaling, documented)"
2014,Целиноградский,flax,5.39,"OCL 2025 avg 2019-2023 6.6 + APK-Inform/BNS 2022 6.3 / 2023 5.0 / 2024 8.7; 2025 8.3 PRELIM (BNS flax 2025 not published); district=oblast_anchor*agrocoef (downscaling, documented)"
2015,Целиноградский,spring_wheat,12.35,"BNS stat.gov.kz (dynamic-tables akmola/1485; gross-harvest 2024 pub. 04.02.2025) + grainunion.kz/APK-Inform anchors 2022-2024 + akimat Akmola 2024 6.6Mt / 2025 7.6Mt 16.3c/ha (prelim 2025) + FAOSTAT QCL shape 2005-2021/USDA-GAIN validation; district=oblast_anchor*agrocoef (downscaling, documented)"
2015,Целиноградский,barley,13.13,"BNS stat.gov.kz (dynamic-tables akmola/1485; gross-harvest 2024 pub. 04.02.2025) + grainunion.kz/APK-Inform anchors 2022-2024 + akimat Akmola 2024 6.6Mt / 2025 7.6Mt 16.3c/ha (prelim 2025) + FAOSTAT QCL shape 2005-2021/USDA-GAIN validation; district=oblast_anchor*agrocoef (downscaling, documented)"
2015,Целиноградский,oats,12.64,"BNS via CEIC KZ.B019 oats (2016 16.0, 2017 13.3, 2011 max 18.0) + USDA FAS GAIN KZ2023-0002 (2022 11.6) / KZ2024-0002 (2023 7.9) + Interfax/MinAgro 30.09.2024 (2024 15.8) + 2025 PRELIM 16.9 (cereals +7.2% trend); 2005-2021 shape FAOSTAT QCL drought profile; district=oblast_anchor*agrocoef (downscaling, documented)"
2015,Целиноградский,sunflower,6.17,"BNS via CEIC sunflower (2016 9.3, 2017 10.2) + OCL 2025 avg 2019-2023 7.9 + USDA GAIN KZ2025-0010 (0.8 in 2014 -> 1.5 in 2024) + APK-Inform/BNS 2024 14.6 / 2025 13.9 (10.02.2026); 2022-2023 interp. to OCL mean; district=oblast_anchor*agrocoef (downscaling)"
2015,Целиноградский,rapeseed,7.84,"Helgi/FAOSTAT rapeseed KZ (2021 12.34, 2022 14.15 c/ha) + OCL 2025 avg 12.2 + APK-Inform/BNS 2022 14.2 / 2023 13.3 / 2024 19.2 / 2025 19.5 (10.02.2026); district=oblast_anchor*agrocoef (downscaling, documented)"
2015,Целиноградский,flax,5.68,"OCL 2025 avg 2019-2023 6.6 + APK-Inform/BNS 2022 6.3 / 2023 5.0 / 2024 8.7; 2025 8.3 PRELIM (BNS flax 2025 not published); district=oblast_anchor*agrocoef (downscaling, documented)"
2016,Целиноградский,spring_wheat,12.94,"BNS stat.gov.kz (dynamic-tables akmola/1485; gross-harvest 2024 pub. 04.02.2025) + grainunion.kz/APK-Inform anchors 2022-2024 + akimat Akmola 2024 6.6Mt / 2025 7.6Mt 16.3c/ha (prelim 2025) + FAOSTAT QCL shape 2005-2021/USDA-GAIN validation; district=oblast_anchor*agrocoef (downscaling, documented)"
2016,Целиноградский,barley,13.72,"BNS stat.gov.kz (dynamic-tables akmola/1485; gross-harvest 2024 pub. 04.02.2025) + grainunion.kz/APK-Inform anchors 2022-2024 + akimat Akmola 2024 6.6Mt / 2025 7.6Mt 16.3c/ha (prelim 2025) + FAOSTAT QCL shape 2005-2021/USDA-GAIN validation; district=oblast_anchor*agrocoef (downscaling, documented)"
2016,Целиноградский,oats,15.68,"BNS via CEIC KZ.B019 oats (2016 16.0, 2017 13.3, 2011 max 18.0) + USDA FAS GAIN KZ2023-0002 (2022 11.6) / KZ2024-0002 (2023 7.9) + Interfax/MinAgro 30.09.2024 (2024 15.8) + 2025 PRELIM 16.9 (cereals +7.2% trend); 2005-2021 shape FAOSTAT QCL drought profile; district=oblast_anchor*agrocoef (downscaling, documented)"
2016,Целиноградский,sunflower,9.11,"BNS via CEIC sunflower (2016 9.3, 2017 10.2) + OCL 2025 avg 2019-2023 7.9 + USDA GAIN KZ2025-0010 (0.8 in 2014 -> 1.5 in 2024) + APK-Inform/BNS 2024 14.6 / 2025 13.9 (10.02.2026); 2022-2023 interp. to OCL mean; district=oblast_anchor*agrocoef (downscaling)"
2016,Целиноградский,rapeseed,8.82,"Helgi/FAOSTAT rapeseed KZ (2021 12.34, 2022 14.15 c/ha) + OCL 2025 avg 12.2 + APK-Inform/BNS 2022 14.2 / 2023 13.3 / 2024 19.2 / 2025 19.5 (10.02.2026); district=oblast_anchor*agrocoef (downscaling, documented)"
2016,Целиноградский,flax,5.88,"OCL 2025 avg 2019-2023 6.6 + APK-Inform/BNS 2022 6.3 / 2023 5.0 / 2024 8.7; 2025 8.3 PRELIM (BNS flax 2025 not published); district=oblast_anchor*agrocoef (downscaling, documented)"
2017,Целиноградский,spring_wheat,13.23,"BNS stat.gov.kz (dynamic-tables akmola/1485; gross-harvest 2024 pub. 04.02.2025) + grainunion.kz/APK-Inform anchors 2022-2024 + akimat Akmola 2024 6.6Mt / 2025 7.6Mt 16.3c/ha (prelim 2025) + FAOSTAT QCL shape 2005-2021/USDA-GAIN validation; district=oblast_anchor*agrocoef (downscaling, documented)"
2017,Целиноградский,barley,14.01,"BNS stat.gov.kz (dynamic-tables akmola/1485; gross-harvest 2024 pub. 04.02.2025) + grainunion.kz/APK-Inform anchors 2022-2024 + akimat Akmola 2024 6.6Mt / 2025 7.6Mt 16.3c/ha (prelim 2025) + FAOSTAT QCL shape 2005-2021/USDA-GAIN validation; district=oblast_anchor*agrocoef (downscaling, documented)"
2017,Целиноградский,oats,13.03,"BNS via CEIC KZ.B019 oats (2016 16.0, 2017 13.3, 2011 max 18.0) + USDA FAS GAIN KZ2023-0002 (2022 11.6) / KZ2024-0002 (2023 7.9) + Interfax/MinAgro 30.09.2024 (2024 15.8) + 2025 PRELIM 16.9 (cereals +7.2% trend); 2005-2021 shape FAOSTAT QCL drought profile; district=oblast_anchor*agrocoef (downscaling, documented)"
2017,Целиноградский,sunflower,10.0,"BNS via CEIC sunflower (2016 9.3, 2017 10.2) + OCL 2025 avg 2019-2023 7.9 + USDA GAIN KZ2025-0010 (0.8 in 2014 -> 1.5 in 2024) + APK-Inform/BNS 2024 14.6 / 2025 13.9 (10.02.2026); 2022-2023 interp. to OCL mean; district=oblast_anchor*agrocoef (downscaling)"
2017,Целиноградский,rapeseed,10.29,"Helgi/FAOSTAT rapeseed KZ (2021 12.34, 2022 14.15 c/ha) + OCL 2025 avg 12.2 + APK-Inform/BNS 2022 14.2 / 2023 13.3 / 2024 19.2 / 2025 19.5 (10.02.2026); district=oblast_anchor*agrocoef (downscaling, documented)"
2017,Целиноградский,flax,6.37,"OCL 2025 avg 2019-2023 6.6 + APK-Inform/BNS 2022 6.3 / 2023 5.0 / 2024 8.7; 2025 8.3 PRELIM (BNS flax 2025 not published); district=oblast_anchor*agrocoef (downscaling, documented)"
2018,Целиноградский,spring_wheat,12.74,"BNS stat.gov.kz (dynamic-tables akmola/1485; gross-harvest 2024 pub. 04.02.2025) + grainunion.kz/APK-Inform anchors 2022-2024 + akimat Akmola 2024 6.6Mt / 2025 7.6Mt 16.3c/ha (prelim 2025) + FAOSTAT QCL shape 2005-2021/USDA-GAIN validation; district=oblast_anchor*agrocoef (downscaling, documented)"
2018,Целиноградский,barley,13.52,"BNS stat.gov.kz (dynamic-tables akmola/1485; gross-harvest 2024 pub. 04.02.2025) + grainunion.kz/APK-Inform anchors 2022-2024 + akimat Akmola 2024 6.6Mt / 2025 7.6Mt 16.3c/ha (prelim 2025) + FAOSTAT QCL shape 2005-2021/USDA-GAIN validation; district=oblast_anchor*agrocoef (downscaling, documented)"
2018,Целиноградский,oats,12.94,"BNS via CEIC KZ.B019 oats (2016 16.0, 2017 13.3, 2011 max 18.0) + USDA FAS GAIN KZ2023-0002 (2022 11.6) / KZ2024-0002 (2023 7.9) + Interfax/MinAgro 30.09.2024 (2024 15.8) + 2025 PRELIM 16.9 (cereals +7.2% trend); 2005-2021 shape FAOSTAT QCL drought profile; district=oblast_anchor*agrocoef (downscaling, documented)"
2018,Целиноградский,sunflower,7.84,"BNS via CEIC sunflower (2016 9.3, 2017 10.2) + OCL 2025 avg 2019-2023 7.9 + USDA GAIN KZ2025-0010 (0.8 in 2014 -> 1.5 in 2024) + APK-Inform/BNS 2024 14.6 / 2025 13.9 (10.02.2026); 2022-2023 interp. to OCL mean; district=oblast_anchor*agrocoef (downscaling)"
2018,Целиноградский,rapeseed,10.78,"Helgi/FAOSTAT rapeseed KZ (2021 12.34, 2022 14.15 c/ha) + OCL 2025 avg 12.2 + APK-Inform/BNS 2022 14.2 / 2023 13.3 / 2024 19.2 / 2025 19.5 (10.02.2026); district=oblast_anchor*agrocoef (downscaling, documented)"
2018,Целиноградский,flax,6.08,"OCL 2025 avg 2019-2023 6.6 + APK-Inform/BNS 2022 6.3 / 2023 5.0 / 2024 8.7; 2025 8.3 PRELIM (BNS flax 2025 not published); district=oblast_anchor*agrocoef (downscaling, documented)"
2019,Целиноградский,spring_wheat,10.78,"BNS stat.gov.kz (dynamic-tables akmola/1485; gross-harvest 2024 pub. 04.02.2025) + grainunion.kz/APK-Inform anchors 2022-2024 + akimat Akmola 2024 6.6Mt / 2025 7.6Mt 16.3c/ha (prelim 2025) + FAOSTAT QCL shape 2005-2021/USDA-GAIN validation; district=oblast_anchor*agrocoef (downscaling, documented)"
2019,Целиноградский,barley,11.56,"BNS stat.gov.kz (dynamic-tables akmola/1485; gross-harvest 2024 pub. 04.02.2025) + grainunion.kz/APK-Inform anchors 2022-2024 + akimat Akmola 2024 6.6Mt / 2025 7.6Mt 16.3c/ha (prelim 2025) + FAOSTAT QCL shape 2005-2021/USDA-GAIN validation; district=oblast_anchor*agrocoef (downscaling, documented)"
2019,Целиноградский,oats,10.98,"BNS via CEIC KZ.B019 oats (2016 16.0, 2017 13.3, 2011 max 18.0) + USDA FAS GAIN KZ2023-0002 (2022 11.6) / KZ2024-0002 (2023 7.9) + Interfax/MinAgro 30.09.2024 (2024 15.8) + 2025 PRELIM 16.9 (cereals +7.2% trend); 2005-2021 shape FAOSTAT QCL drought profile; district=oblast_anchor*agrocoef (downscaling, documented)"
2019,Целиноградский,sunflower,7.64,"BNS via CEIC sunflower (2016 9.3, 2017 10.2) + OCL 2025 avg 2019-2023 7.9 + USDA GAIN KZ2025-0010 (0.8 in 2014 -> 1.5 in 2024) + APK-Inform/BNS 2024 14.6 / 2025 13.9 (10.02.2026); 2022-2023 interp. to OCL mean; district=oblast_anchor*agrocoef (downscaling)"
2019,Целиноградский,rapeseed,10.58,"Helgi/FAOSTAT rapeseed KZ (2021 12.34, 2022 14.15 c/ha) + OCL 2025 avg 12.2 + APK-Inform/BNS 2022 14.2 / 2023 13.3 / 2024 19.2 / 2025 19.5 (10.02.2026); district=oblast_anchor*agrocoef (downscaling, documented)"
2019,Целиноградский,flax,7.06,"OCL 2025 avg 2019-2023 6.6 + APK-Inform/BNS 2022 6.3 / 2023 5.0 / 2024 8.7; 2025 8.3 PRELIM (BNS flax 2025 not published); district=oblast_anchor*agrocoef (downscaling, documented)"
2020,Целиноградский,spring_wheat,11.96,"BNS stat.gov.kz (dynamic-tables akmola/1485; gross-harvest 2024 pub. 04.02.2025) + grainunion.kz/APK-Inform anchors 2022-2024 + akimat Akmola 2024 6.6Mt / 2025 7.6Mt 16.3c/ha (prelim 2025) + FAOSTAT QCL shape 2005-2021/USDA-GAIN validation; district=oblast_anchor*agrocoef (downscaling, documented)"
2020,Целиноградский,barley,12.74,"BNS stat.gov.kz (dynamic-tables akmola/1485; gross-harvest 2024 pub. 04.02.2025) + grainunion.kz/APK-Inform anchors 2022-2024 + akimat Akmola 2024 6.6Mt / 2025 7.6Mt 16.3c/ha (prelim 2025) + FAOSTAT QCL shape 2005-2021/USDA-GAIN validation; district=oblast_anchor*agrocoef (downscaling, documented)"
2020,Целиноградский,oats,12.25,"BNS via CEIC KZ.B019 oats (2016 16.0, 2017 13.3, 2011 max 18.0) + USDA FAS GAIN KZ2023-0002 (2022 11.6) / KZ2024-0002 (2023 7.9) + Interfax/MinAgro 30.09.2024 (2024 15.8) + 2025 PRELIM 16.9 (cereals +7.2% trend); 2005-2021 shape FAOSTAT QCL drought profile; district=oblast_anchor*agrocoef (downscaling, documented)"
2020,Целиноградский,sunflower,7.84,"BNS via CEIC sunflower (2016 9.3, 2017 10.2) + OCL 2025 avg 2019-2023 7.9 + USDA GAIN KZ2025-0010 (0.8 in 2014 -> 1.5 in 2024) + APK-Inform/BNS 2024 14.6 / 2025 13.9 (10.02.2026); 2022-2023 interp. to OCL mean; district=oblast_anchor*agrocoef (downscaling)"
2020,Целиноградский,rapeseed,10.98,"Helgi/FAOSTAT rapeseed KZ (2021 12.34, 2022 14.15 c/ha) + OCL 2025 avg 12.2 + APK-Inform/BNS 2022 14.2 / 2023 13.3 / 2024 19.2 / 2025 19.5 (10.02.2026); district=oblast_anchor*agrocoef (downscaling, documented)"
2020,Целиноградский,flax,7.35,"OCL 2025 avg 2019-2023 6.6 + APK-Inform/BNS 2022 6.3 / 2023 5.0 / 2024 8.7; 2025 8.3 PRELIM (BNS flax 2025 not published); district=oblast_anchor*agrocoef (downscaling, documented)"
2021,Целиноградский,spring_wheat,9.6,"BNS stat.gov.kz (dynamic-tables akmola/1485; gross-harvest 2024 pub. 04.02.2025) + grainunion.kz/APK-Inform anchors 2022-2024 + akimat Akmola 2024 6.6Mt / 2025 7.6Mt 16.3c/ha (prelim 2025) + FAOSTAT QCL shape 2005-2021/USDA-GAIN validation; district=oblast_anchor*agrocoef (downscaling, documented)"
2021,Целиноградский,barley,10.29,"BNS stat.gov.kz (dynamic-tables akmola/1485; gross-harvest 2024 pub. 04.02.2025) + grainunion.kz/APK-Inform anchors 2022-2024 + akimat Akmola 2024 6.6Mt / 2025 7.6Mt 16.3c/ha (prelim 2025) + FAOSTAT QCL shape 2005-2021/USDA-GAIN validation; district=oblast_anchor*agrocoef (downscaling, documented)"
2021,Целиноградский,oats,9.8,"BNS via CEIC KZ.B019 oats (2016 16.0, 2017 13.3, 2011 max 18.0) + USDA FAS GAIN KZ2023-0002 (2022 11.6) / KZ2024-0002 (2023 7.9) + Interfax/MinAgro 30.09.2024 (2024 15.8) + 2025 PRELIM 16.9 (cereals +7.2% trend); 2005-2021 shape FAOSTAT QCL drought profile; district=oblast_anchor*agrocoef (downscaling, documented)"
2021,Целиноградский,sunflower,7.35,"BNS via CEIC sunflower (2016 9.3, 2017 10.2) + OCL 2025 avg 2019-2023 7.9 + USDA GAIN KZ2025-0010 (0.8 in 2014 -> 1.5 in 2024) + APK-Inform/BNS 2024 14.6 / 2025 13.9 (10.02.2026); 2022-2023 interp. to OCL mean; district=oblast_anchor*agrocoef (downscaling)"
2021,Целиноградский,rapeseed,12.09,"Helgi/FAOSTAT rapeseed KZ (2021 12.34, 2022 14.15 c/ha) + OCL 2025 avg 12.2 + APK-Inform/BNS 2022 14.2 / 2023 13.3 / 2024 19.2 / 2025 19.5 (10.02.2026); district=oblast_anchor*agrocoef (downscaling, documented)"
2021,Целиноградский,flax,6.37,"OCL 2025 avg 2019-2023 6.6 + APK-Inform/BNS 2022 6.3 / 2023 5.0 / 2024 8.7; 2025 8.3 PRELIM (BNS flax 2025 not published); district=oblast_anchor*agrocoef (downscaling, documented)"
2022,Целиноградский,spring_wheat,12.54,"BNS stat.gov.kz (dynamic-tables akmola/1485; gross-harvest 2024 pub. 04.02.2025) + grainunion.kz/APK-Inform anchors 2022-2024 + akimat Akmola 2024 6.6Mt / 2025 7.6Mt 16.3c/ha (prelim 2025) + FAOSTAT QCL shape 2005-2021/USDA-GAIN validation; district=oblast_anchor*agrocoef (downscaling, documented)"
2022,Целиноградский,barley,13.33,"BNS stat.gov.kz (dynamic-tables akmola/1485; gross-harvest 2024 pub. 04.02.2025) + grainunion.kz/APK-Inform anchors 2022-2024 + akimat Akmola 2024 6.6Mt / 2025 7.6Mt 16.3c/ha (prelim 2025) + FAOSTAT QCL shape 2005-2021/USDA-GAIN validation; district=oblast_anchor*agrocoef (downscaling, documented)"
2022,Целиноградский,oats,11.37,"BNS via CEIC KZ.B019 oats (2016 16.0, 2017 13.3, 2011 max 18.0) + USDA FAS GAIN KZ2023-0002 (2022 11.6) / KZ2024-0002 (2023 7.9) + Interfax/MinAgro 30.09.2024 (2024 15.8) + 2025 PRELIM 16.9 (cereals +7.2% trend); 2005-2021 shape FAOSTAT QCL drought profile; district=oblast_anchor*agrocoef (downscaling, documented)"
2022,Целиноградский,sunflower,8.04,"BNS via CEIC sunflower (2016 9.3, 2017 10.2) + OCL 2025 avg 2019-2023 7.9 + USDA GAIN KZ2025-0010 (0.8 in 2014 -> 1.5 in 2024) + APK-Inform/BNS 2024 14.6 / 2025 13.9 (10.02.2026); 2022-2023 interp. to OCL mean; district=oblast_anchor*agrocoef (downscaling)"
2022,Целиноградский,rapeseed,13.87,"Helgi/FAOSTAT rapeseed KZ (2021 12.34, 2022 14.15 c/ha) + OCL 2025 avg 12.2 + APK-Inform/BNS 2022 14.2 / 2023 13.3 / 2024 19.2 / 2025 19.5 (10.02.2026); district=oblast_anchor*agrocoef (downscaling, documented)"
2022,Целиноградский,flax,6.17,"OCL 2025 avg 2019-2023 6.6 + APK-Inform/BNS 2022 6.3 / 2023 5.0 / 2024 8.7; 2025 8.3 PRELIM (BNS flax 2025 not published); district=oblast_anchor*agrocoef (downscaling, documented)"
2023,Целиноградский,spring_wheat,9.02,"BNS stat.gov.kz (dynamic-tables akmola/1485; gross-harvest 2024 pub. 04.02.2025) + grainunion.kz/APK-Inform anchors 2022-2024 + akimat Akmola 2024 6.6Mt / 2025 7.6Mt 16.3c/ha (prelim 2025) + FAOSTAT QCL shape 2005-2021/USDA-GAIN validation; district=oblast_anchor*agrocoef (downscaling, documented)"
2023,Целиноградский,barley,9.8,"BNS stat.gov.kz (dynamic-tables akmola/1485; gross-harvest 2024 pub. 04.02.2025) + grainunion.kz/APK-Inform anchors 2022-2024 + akimat Akmola 2024 6.6Mt / 2025 7.6Mt 16.3c/ha (prelim 2025) + FAOSTAT QCL shape 2005-2021/USDA-GAIN validation; district=oblast_anchor*agrocoef (downscaling, documented)"
2023,Целиноградский,oats,7.74,"BNS via CEIC KZ.B019 oats (2016 16.0, 2017 13.3, 2011 max 18.0) + USDA FAS GAIN KZ2023-0002 (2022 11.6) / KZ2024-0002 (2023 7.9) + Interfax/MinAgro 30.09.2024 (2024 15.8) + 2025 PRELIM 16.9 (cereals +7.2% trend); 2005-2021 shape FAOSTAT QCL drought profile; district=oblast_anchor*agrocoef (downscaling, documented)"
2023,Целиноградский,sunflower,7.74,"BNS via CEIC sunflower (2016 9.3, 2017 10.2) + OCL 2025 avg 2019-2023 7.9 + USDA GAIN KZ2025-0010 (0.8 in 2014 -> 1.5 in 2024) + APK-Inform/BNS 2024 14.6 / 2025 13.9 (10.02.2026); 2022-2023 interp. to OCL mean; district=oblast_anchor*agrocoef (downscaling)"
2023,Целиноградский,rapeseed,13.03,"Helgi/FAOSTAT rapeseed KZ (2021 12.34, 2022 14.15 c/ha) + OCL 2025 avg 12.2 + APK-Inform/BNS 2022 14.2 / 2023 13.3 / 2024 19.2 / 2025 19.5 (10.02.2026); district=oblast_anchor*agrocoef (downscaling, documented)"
2023,Целиноградский,flax,4.9,"OCL 2025 avg 2019-2023 6.6 + APK-Inform/BNS 2022 6.3 / 2023 5.0 / 2024 8.7; 2025 8.3 PRELIM (BNS flax 2025 not published); district=oblast_anchor*agrocoef (downscaling, documented)"
2024,Целиноградский,spring_wheat,13.72,"BNS stat.gov.kz (dynamic-tables akmola/1485; gross-harvest 2024 pub. 04.02.2025) + grainunion.kz/APK-Inform anchors 2022-2024 + akimat Akmola 2024 6.6Mt / 2025 7.6Mt 16.3c/ha (prelim 2025) + FAOSTAT QCL shape 2005-2021/USDA-GAIN validation; district=oblast_anchor*agrocoef (downscaling, documented)"
2024,Целиноградский,barley,14.7,"BNS stat.gov.kz (dynamic-tables akmola/1485; gross-harvest 2024 pub. 04.02.2025) + grainunion.kz/APK-Inform anchors 2022-2024 + akimat Akmola 2024 6.6Mt / 2025 7.6Mt 16.3c/ha (prelim 2025) + FAOSTAT QCL shape 2005-2021/USDA-GAIN validation; district=oblast_anchor*agrocoef (downscaling, documented)"
2024,Целиноградский,oats,15.48,"BNS via CEIC KZ.B019 oats (2016 16.0, 2017 13.3, 2011 max 18.0) + USDA FAS GAIN KZ2023-0002 (2022 11.6) / KZ2024-0002 (2023 7.9) + Interfax/MinAgro 30.09.2024 (2024 15.8) + 2025 PRELIM 16.9 (cereals +7.2% trend); 2005-2021 shape FAOSTAT QCL drought profile; district=oblast_anchor*agrocoef (downscaling, documented)"
2024,Целиноградский,sunflower,14.31,"BNS via CEIC sunflower (2016 9.3, 2017 10.2) + OCL 2025 avg 2019-2023 7.9 + USDA GAIN KZ2025-0010 (0.8 in 2014 -> 1.5 in 2024) + APK-Inform/BNS 2024 14.6 / 2025 13.9 (10.02.2026); 2022-2023 interp. to OCL mean; district=oblast_anchor*agrocoef (downscaling)"
2024,Целиноградский,rapeseed,18.82,"Helgi/FAOSTAT rapeseed KZ (2021 12.34, 2022 14.15 c/ha) + OCL 2025 avg 12.2 + APK-Inform/BNS 2022 14.2 / 2023 13.3 / 2024 19.2 / 2025 19.5 (10.02.2026); district=oblast_anchor*agrocoef (downscaling, documented)"
2024,Целиноградский,flax,8.53,"OCL 2025 avg 2019-2023 6.6 + APK-Inform/BNS 2022 6.3 / 2023 5.0 / 2024 8.7; 2025 8.3 PRELIM (BNS flax 2025 not published); district=oblast_anchor*agrocoef (downscaling, documented)"
2025,Целиноградский,spring_wheat,15.48,"BNS stat.gov.kz (dynamic-tables akmola/1485; gross-harvest 2024 pub. 04.02.2025) + grainunion.kz/APK-Inform anchors 2022-2024 + akimat Akmola 2024 6.6Mt / 2025 7.6Mt 16.3c/ha (prelim 2025) + FAOSTAT QCL shape 2005-2021/USDA-GAIN validation; district=oblast_anchor*agrocoef (downscaling, documented)"
2025,Целиноградский,barley,16.46,"BNS stat.gov.kz (dynamic-tables akmola/1485; gross-harvest 2024 pub. 04.02.2025) + grainunion.kz/APK-Inform anchors 2022-2024 + akimat Akmola 2024 6.6Mt / 2025 7.6Mt 16.3c/ha (prelim 2025) + FAOSTAT QCL shape 2005-2021/USDA-GAIN validation; district=oblast_anchor*agrocoef (downscaling, documented)"
2025,Целиноградский,oats,16.56,"BNS via CEIC KZ.B019 oats (2016 16.0, 2017 13.3, 2011 max 18.0) + USDA FAS GAIN KZ2023-0002 (2022 11.6) / KZ2024-0002 (2023 7.9) + Interfax/MinAgro 30.09.2024 (2024 15.8) + 2025 PRELIM 16.9 (cereals +7.2% trend); 2005-2021 shape FAOSTAT QCL drought profile; district=oblast_anchor*agrocoef (downscaling, documented)"
2025,Целиноградский,sunflower,13.62,"BNS via CEIC sunflower (2016 9.3, 2017 10.2) + OCL 2025 avg 2019-2023 7.9 + USDA GAIN KZ2025-0010 (0.8 in 2014 -> 1.5 in 2024) + APK-Inform/BNS 2024 14.6 / 2025 13.9 (10.02.2026); 2022-2023 interp. to OCL mean; district=oblast_anchor*agrocoef (downscaling)"
2025,Целиноградский,rapeseed,19.11,"Helgi/FAOSTAT rapeseed KZ (2021 12.34, 2022 14.15 c/ha) + OCL 2025 avg 12.2 + APK-Inform/BNS 2022 14.2 / 2023 13.3 / 2024 19.2 / 2025 19.5 (10.02.2026); district=oblast_anchor*agrocoef (downscaling, documented)"
2025,Целиноградский,flax,8.13,"OCL 2025 avg 2019-2023 6.6 + APK-Inform/BNS 2022 6.3 / 2023 5.0 / 2024 8.7; 2025 8.3 PRELIM (BNS flax 2025 not published); district=oblast_anchor*agrocoef (downscaling, documented)"
